baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EFA_00817	1.93335877242599	2.03515957277551	1.33208802109301	1.52779661745296	0.126563042368881	0.215517493855906
EFA_00818	2.47765019661683	-2.38137080552121	1.35485571224872	-1.75765639395558	0.0788059916381141	0.14492917888723
EFA_00819	22.1256229676521	-0.336105037349296	0.375540840246681	-0.894989309627467	0.37079280269223	0.514770859056766
EFA_00820	22.8401745032481	-0.737876969553854	0.389029636056353	-1.89671146145526	0.0578660301774536	0.111943602563412
EFA_00821	56.0743028922171	0.281393977970148	0.253152930495407	1.11155726074146	0.266328557322932	0.396386359810336
EFA_00822	13.6644000162315	-0.668898368337842	0.506248584383951	-1.3212844222603	0.186406546126084	0.29551253115847
EFA_00823	211.085968612777	-1.34409674995062	0.188316929260067	-7.137418580644	9.50999162258102e-13	8.29884071380854e-12
EFA_00824	69.2503526929383	-1.1172992839103	0.240314086699809	-4.64932913111327	3.33016435529274e-06	1.52001619460182e-05
EFA_00825	58.0283033680692	-0.793752684455677	0.262302070443594	-3.02610148335206	0.00247729141528419	0.00680603220409656
EFA_00826	221.939019083283	-1.8752732501251	0.175239242363768	-10.7012175174345	1.00449594223694e-26	1.83688398099506e-25
EFA_00827	7.4048673693089	0.454092409825285	0.640279637601483	0.709209512778411	0.478194471101449	0.619817754642103
EFA_00828	91.1688594637895	0.796386486914796	0.219130471924908	3.6343027964988	0.000278733357813311	0.000944797485574989
EFA_00829	48.8049349243893	0.133008596142494	0.268716451897203	0.494977494691604	0.620616006742648	0.736276262544687
EFA_00830	14.7286640649158	0.154129123027692	0.453202179085962	0.340089104025375	0.733789426990817	0.8235767962825
EFA_00831	38.7879313434019	2.31268067775331	0.327294229489844	7.06606004437689	1.59394468211632e-12	1.3619688042726e-11
EFA_00832	186.016215389168	-0.252940031130937	0.171065505018017	-1.47861505511761	0.139243226679014	0.232152905804558
EFA_00833	51.8774933969839	-1.14496092609537	0.277639507590066	-4.12391210470631	3.72491085952289e-05	0.00014530188964253
EFA_00834	4.17024448772256	0.969018415900818	0.857881600119207	1.12954796532082	0.258666747480477	0.388405979088101
EFA_00835	4.13845777723557	1.51104538861049	0.882130053041446	1.71295080969143	0.0867215895757734	0.156984668141264
EFA_00836	1.34690276719265	0.652093482432035	1.43936117617588	0.453043678838503	0.650517289663943	0.76417149698248
EFA_00837	1.68216943500013	-0.972339037112674	1.43827289622342	-0.67604627721611	0.49901126386475	0.638440881709313
EFA_00838	36.5328552922195	-0.770080054636882	0.31557582629661	-2.44023778270356	0.0146775972519544	0.0337115053682888
EFA_00839	50.3537342059956	0.255940050066935	0.260917914308791	0.980921723006091	0.32663134417585	0.465388877979586
EFA_00840	46.2751030750358	-0.0965587567224669	0.279893535142643	-0.344983876363052	0.730106492286418	0.821546783649009
EFA_00841	36.0917335382463	0.579970442114884	0.331776241516028	1.74807707587726	0.0804506819135185	0.147398792452911
EFA_00842	96.6763795426453	-0.35498543265959	0.211883092461727	-1.67538347932935	0.0938590159081116	0.168629057992609
EFA_00843	5.8739022545295	0.0917072964709589	0.703079804853244	0.130436539121048	0.896221059477926	0.939755537531455
EFA_00844	173.904070216867	0.0400119751332277	0.170820718243569	0.234233736660535	0.814803525350428	0.880439142580295
EFA_00845	204.779195699258	1.01083193672593	0.187423082554672	5.39331614306937	6.91690969785877e-08	3.82629050916234e-07
EFA_00846	82.8665117851771	0.130933733331185	0.237501141572657	0.551297279938041	0.581429902818434	0.705530537190078
EFA_00847	128.500731311258	-0.239723480831558	0.214268849761956	-1.11879762783009	0.263226483939372	0.39302585444759
EFA_00848	0.77296167708863	2.16011581484387	2.00231912130016	1.07880696531592	0.280673789154098	0.414087589240193
EFA_00849	901.662573894166	4.94778485560375	0.181157726944675	27.312027695704	3.05283961315462e-164	1.25210036133813e-161
EFA_00850	710.121529082519	0.729503216663632	0.185853213340425	3.92515794347558	8.66728502869617e-05	0.000322328695821071
EFA_00851	25.1170214504051	1.07792815081505	0.380000629312252	2.83664833073028	0.00455897961530144	0.0117917391671445
EFA_00852	3.28154438228375	-0.780193676941871	0.959449684941544	-0.8131678911223	0.416121805989987	0.559048060363712
EFA_00853	0.892045796032898	1.27561325593734	1.82033070303334	0.70075907295949	0.483453383377422	0.624861779620331
EFA_00854	1.67762961686403	-0.247525694435384	1.39674112795369	-0.177216586152957	0.859338267995258	0.913424719516619
EFA_00855	0.685112359638507	2.0458315412004	2.13286439209803	0.95919438140555	0.337460830440614	0.47773670818294
EFA_00856	15.2874926539724	-0.264588559937432	0.450999996562931	-0.586670869077295	0.557424776041476	0.685969366487389
EFA_00857	12.1994228546181	-0.383676678770214	0.508126107000792	-0.755081609632028	0.450200016883162	0.595907906164849
EFA_00858	83.4544233646487	-0.262788574721062	0.243107510476007	-1.08095621647608	0.279716590148657	0.413312573503239
EFA_00859	70.4760707227225	-1.4372737521966	0.261162882535788	-5.50336149701381	3.72617280993353e-08	2.14385613974332e-07
EFA_00860	116.102417828007	-1.6258686678553	0.208089609771549	-7.81331018708843	5.57052790453587e-15	5.73225290821595e-14
EFA_00861	23.3502536151321	-1.84125895977536	0.434848475674206	-4.23425414317159	2.29311501789821e-05	9.19487879383484e-05
EFA_00862	455.278329511503	-1.18175922841369	0.142329072193738	-8.30300661838843	1.01509218906702e-16	1.18468685967944e-15
EFA_00863	71.9673197008265	-0.958686966530883	0.235863077122955	-4.0645911103378	4.81167405810879e-05	0.000184436798675973
EFA_00864	67.191733664416	-1.47683279676395	0.256564673064335	-5.75618139132359	8.60379349140917e-09	5.24447794348954e-08
EFA_00865	63.4471080120417	-1.29201732983232	0.261188597259948	-4.94668352059197	7.54885573425048e-07	3.67958655569323e-06
EFA_00866	40.081402078979	-1.44764232712212	0.313942252541962	-4.61117391940935	4.00401358969891e-06	1.796175471254e-05
EFA_00867	87.6746196630822	-0.123971578031536	0.213924580405503	-0.579510675194703	0.5622446456348	0.689848346253754
EFA_00868	509.432148512316	1.93601109715017	0.169670433001481	11.4104211494131	3.70929010610843e-30	8.19182453433639e-29
EFA_00869	551.929173663338	-0.812958389784163	0.148727703606304	-5.46608580695996	4.60081687387549e-08	2.61563272176169e-07
EFA_00870	232.230193056188	-1.46443013312695	0.163988878077425	-8.93005763741821	4.25786897509259e-19	5.63333724769163e-18
EFA_00871	55.6492897799576	-1.53250020127837	0.276475673663062	-5.54298387620897	2.97360253223956e-08	1.71774906842249e-07
EFA_00872	47.3951548197855	-1.26222740332792	0.287716849082174	-4.38704722144171	1.14899851315608e-05	4.81572953470234e-05
EFA_00873	69.8675294680336	0.157176641385114	0.234180783356296	0.67117651214778	0.502108089652347	0.641830955205649
EFA_00874	77.2650164907872	-0.66459188026566	0.240575127386397	-2.76251284779841	0.00573583043011876	0.0144325759551893
EFA_00875	8.3537163107566	0.0406033602329571	0.59961373572764	0.0677158607510623	0.946011823239097	0.968504861449237
EFA_00876	19.1555425009064	-0.546023449328328	0.415885911894273	-1.31291643624403	0.189211107789229	0.29913275906546
EFA_00877	18.5138704432251	3.589317200463	0.562242675418665	6.38392878624922	1.72601380908596e-10	1.22355201132982e-09
EFA_00878	10.41956460259	0.492744270789731	0.550839064141711	0.894533998886771	0.371036247333096	0.514859867613978
EFA_00879	68.3035716912792	-0.0701059859265149	0.237005744383747	-0.295798678250613	0.767383832457251	0.849001534868889
EFA_00880	324.697485431693	0.677536121710155	0.151976590857248	4.45816107525774	8.26657751678591e-06	3.51605097047294e-05
EFA_00881	30.349060065419	1.81740281385615	0.359493937028237	5.05544774657327	4.29382184748967e-07	2.14020182710813e-06
EFA_00882	11.0614267019646	-2.29922884339774	0.636992131779023	-3.60950901697379	0.000306777110540314	0.00103496719666421
EFA_00883	55.8638043959674	-0.514312439013552	0.276718542833739	-1.85861212532681	0.0630821371608313	0.120578439273466
EFA_00884	9.41009362378035	0.907989095340475	0.572879899663967	1.58495540840772	0.112976466046363	0.196222283133156
EFA_00885	54.6500522272205	1.52291590291956	0.277482782169781	5.48832576569653	4.0576123185943e-08	2.32236405911129e-07
EFA_00886	44.5944366784653	1.24437591827979	0.289987562401007	4.29113548173152	1.77761814332001e-05	7.23906622620106e-05
EFA_00887	130.229677735071	1.55629606664261	0.190311948562826	8.17760565427055	2.89539524654452e-16	3.24714052844895e-15
EFA_00888	158.499615414712	-1.4589325513593	0.187220834871354	-7.79257582288739	6.56567463161385e-15	6.68441555580261e-14
EFA_00889	129.823585831847	-0.0711423892995329	0.194812080267552	-0.365184690815	0.714973545292752	0.812416793125475
EFA_00890	104.204595976234	0.667103958406645	0.230454370316463	2.89473338036753	0.00379480701328855	0.00996787825722912
EFA_00891	5.756637591175	-1.37793284224136	0.77402279419142	-1.78022256267119	0.0750395442943959	0.13899260107691
EFA_00892	4.61686010725748	-2.21022049822503	0.968874218097851	-2.28122542321774	0.0225351110982529	0.0487553157219925
EFA_00893	34.4604529157314	-0.561120817100745	0.316557298502292	-1.7725726740642	0.0762995430593009	0.140962669319983
EFA_00894	0.626309253650259	0.58943641699478	2.11438807074198	0.278773998563062	0.780418269847397	0.855962761697684
EFA_00895	26.2962210355085	1.59034918137377	0.371078136286642	4.28575285326239	1.82121370004896e-05	7.40263717591362e-05
EFA_00896	110.723651919137	0.375235989765846	0.210398316649247	1.78345528491751	0.0745122206525413	0.1382835071063
EFA_00897	248.700812983854	0.359235654411317	0.175774087939732	2.04373499314921	0.040979734255026	0.0820112824818434
EFA_00898	0.396053865171509	-1.77900638350781	2.5967591960537	-0.685087160261669	0.493288921983528	0.633094544038761
EFA_00899	85.823010944454	1.2962116081768	0.223902798750813	5.78917108409789	7.07346230961589e-09	4.35792066328481e-08
EFA_00900	14.414372721838	0.820822254165629	0.459528152798391	1.7862284370763	0.0740622784980253	0.137715545056885
EFA_00901	0.661790407554148	-0.805422550644519	2.06968755588227	-0.389151757885109	0.697163887799203	0.800597338225365
EFA_00902	2.72492988984435	1.02583304610904	1.04950778171747	0.977442058057269	0.328350349887876	0.467561014456812
EFA_00903	6.05606638997327	1.85311258107091	0.744667042940021	2.48851160883209	0.0128279049146708	0.0298209838137813
EFA_00904	0.136449972315031	-0.286027736183202	4.0804728567969	-0.0700967133519247	0.944116682634834	NA
EFA_00905	0.892045796032898	1.27561325593734	1.82033070303334	0.70075907295949	0.483453383377422	0.624861779620331
EFA_00906	1.48610914033825	-1.28676221494029	1.50620313510541	-0.854308549059176	0.392934051586371	0.53719698195451
EFA_00907	16.089775624344	0.245317390501222	0.439509563043209	0.558161667297111	0.576733993895331	0.701328258563832
EFA_00908	25.276562538691	-0.197491760650898	0.36276031280799	-0.544413910998669	0.586156675174744	0.708869340533568
EFA_00909	30.6253595982646	-1.19316124558339	0.351488594362737	-3.39459448960683	0.000687303182628245	0.00217078925998426
EFA_00910	1.04047841935489	-1.78888955457535	1.78789651169373	-1.00055542525819	0.317041789205926	0.455341158984599
EFA_00911	7.79729402722135	-1.19553931633008	0.665074669922906	-1.79760163842756	0.0722401585288122	0.134851427266723
EFA_00912	11.0790069024852	-0.783500264865781	0.550023990563991	-1.42448380126544	0.154306470955809	0.250999364370611
EFA_00913	103.069018971209	-0.0444327245220743	0.219336765359795	-0.20257764104977	0.839465167499412	0.897952494743223
EFA_00914	20.9372150772655	0.937474678736831	0.408053236724582	2.29743228178235	0.021594121991275	0.0471816775014844
EFA_00915	3.79548262908994	-0.803639365398374	0.971457511448481	-0.827251172519235	0.408094712691644	0.551370512394056
EFA_00916	10.0666925462666	-0.775646608195129	0.566727174043613	-1.36864199163218	0.171111211164299	0.273558718584453
EFA_00917	62.0910169704374	0.338737005702969	0.239465632904753	1.41455373614176	0.157199381449643	0.254694934617339
EFA_00918	4.52054168260242	0.350544319330317	0.800301992285737	0.438015052704204	0.661375371669988	0.773130574944844
EFA_00919	2.952130933379	0.326582754515467	0.972945051534796	0.335664130261304	0.737124157835459	0.825705601695514
EFA_00920	0.944716252494985	0.582881816765917	1.71176266924685	0.340515555828996	0.733468310114056	0.823538333334945
EFA_00921	0.582865047364575	1.6230603865716	2.2842549830747	0.710542561403061	0.47736774750588	0.6190256563186
EFA_00922	12.93670460447	-0.838194926397392	0.507809281048395	-1.65060970265628	0.0988182963875733	0.175887990656369
EFA_00923	34.8229563795021	-0.606184431898681	0.314995291653089	-1.92442378651896	0.0543014852803369	0.105766325807223
EFA_00924	2.52594855856588	-1.71476234896215	1.20335999609794	-1.42497868844112	0.154163361622531	0.250908736518303
EFA_00925	21.5782576637233	-0.990194932336701	0.426077245122406	-2.3239798503021	0.0201265740110513	0.0445172526854609
EFA_00926	92.4417018705731	-0.890413073782522	0.233129924638179	-3.81938558580352	0.000133784495759598	0.00048072000916872
EFA_00927	91.7363776158564	-0.657991206898404	0.246720017615608	-2.66695509046031	0.00765418991561345	0.0187727673401005
EFA_00928	260.669617361549	2.18357882644801	0.179543600468234	12.1618304453817	4.96339159100554e-34	1.22843941877387e-32
EFA_00929	22.0187674697038	0.70128632960675	0.388763243647667	1.80389051965602	0.071248471471317	0.133521123755973
EFA_00930	9.32261440853341	0.0492005345222503	0.588320312938381	0.0836288216473727	0.933351550838008	0.960279995122946
EFA_00931	27.8263057862144	-0.912352840295978	0.350823951870193	-2.60060020255845	0.00930608369827421	0.0223579634290755
EFA_00932	2.19017135754808	1.30982851242483	1.19426637239617	1.09676412457029	0.272744516636227	0.404885991345713
EFA_00933	6.64784013256507	0.517183651395533	0.660030106511842	0.783575849484761	0.433289031230451	0.577785791297085
EFA_00934	3.56980757541869	-3.87558757144138	1.38990100305974	-2.78839108894059	0.0052970554779359	0.0134821332244273
EFA_00935	8.90256719795404	-2.10995403086216	0.687171279432676	-3.07049216696618	0.00213706291799419	0.00598586110981593
EFA_00936	4.15395111664606	-2.41903885353772	1.08312500287987	-2.2333884335657	0.0255233402662587	0.0542394595887703
EFA_00937	13.3349140277054	-1.24257694025912	0.512141092922487	-2.42623948249976	0.0152561992742972	0.0347623397750057
EFA_00938	1.08116622481002	0.162933486739621	1.60994790202379	0.101204198306545	0.919388364065596	0.95394434160908
EFA_00939	0.926071905261432	0.597485251255989	1.77491066662262	0.336628351213254	0.736397081162363	0.825705601695514
EFA_00940	42.9765285531008	-0.896149967800622	0.306228224892418	-2.92641205138897	0.00342896442652258	0.00910689812076442
EFA_00941	42.5129857661701	-2.25130253399504	0.358003304122469	-6.2884965252301	3.20555242347997e-10	2.21229351149303e-09
EFA_00942	6.65789324397057	-0.530570150734833	0.685346422178059	-0.774163450140528	0.438834139403526	0.584094953281189
EFA_00943	4.04864401328016	-0.367958508073479	0.863365343263678	-0.426190964166489	0.669968701119234	0.781584778916424
EFA_00944	14.898526223251	2.24649036951948	0.50181534183886	4.47672715881386	7.5796014513388e-06	3.23824937005859e-05
EFA_00945	18.6846256621876	1.59314024361233	0.43702324994157	3.64543589803365	0.000266938949581204	0.000908035218302886
EFA_00946	22.9419203088342	1.29476804769446	0.407548117319057	3.1769697679178	0.00148822548787197	0.00428985479485987
EFA_00947	15.4499969855295	0.560058927477544	0.442517898119963	1.26561870120272	0.20564962740132	0.320184425308671
EFA_00948	8.07691799718263	0.575314689411218	0.6166264318035	0.933003614082104	0.350818102345509	0.492754314272801
EFA_00949	2.97559452937209	0.054676493445652	1.00081385561752	0.0546320308604395	0.956431619919877	0.974689765797913
EFA_00950	2.4172270481438	0.112344358601634	1.10897064189284	0.101305079104601	0.919308284396841	0.95394434160908
EFA_00951	54.7972688335962	0.203260872483517	0.268356376816675	0.757428889503798	0.448792953670778	0.595023675071316
EFA_00952	180.703908406612	1.26507955926566	0.183334264954911	6.90039889475536	5.18567181015452e-12	4.20566773077786e-11
EFA_00953	8.57794900413601	0.0378283642403351	0.607689665192414	0.0622494776644875	0.950364161379848	0.97059407872333
EFA_00954	7.90631620757063	-0.223580504605569	0.61865092551443	-0.36140009718672	0.717800375356255	0.812940780137202
EFA_00955	2.17804770240449	-1.307040218653	1.26918824962019	-1.02982376258537	0.303092743779393	0.439041002719796
EFA_00956	15.2157560321895	-0.701026933579197	0.455247080584536	-1.53988232649198	0.12358903953735	0.211708909613206
EFA_00957	42.4411871994219	0.695932362921865	0.30154327555866	2.30790211332862	0.0210045815026942	0.0460688720353208
EFA_00958	4.07914462964528	2.0965598191584	0.933162693484942	2.24672485708649	0.0246576166419923	0.0526726319785416
